Query,LOINC Code,Name,Component,System,Property,Measurement,Normalized_Score
glucose in blood,97768-6,artifact area urine sediment light microscopy,artifact,urine sed,naric,area,0.10171406
glucose in blood,105888-2,amorphous sediment presence urine sediment,amorphous sediment,urine sed,prthr,presence,0.09406121
glucose in blood,88974-1,granular cast area urine sediment,granular cast,urine sed,naric,area,0.096333444
glucose in blood,88975-8,fatty cast area urine sediment,fatty cast,urine sed,naric,area,0.093791425
glucose in blood,58436-7,cast type urine sediment light microscopy,cast,urine sed,type,type,0.101154804
glucose in blood,105096-2,trichomonas vaginalis presence urine sediment,trichomonas vaginalis,urine sed,prthr,presence,0.08280973
glucose in blood,12235-8,microscopic observation identifier urine sediment light microscopy,observation,urine sed,prid,identifier,0.10529411
glucose in blood,58437-5,microorganism seen type urine sediment light microscopy,microorganism seen,urine sed,type,type,0.10342566
glucose in blood,88966-7,hyaline cast area urine sediment,hyaline cast,urine sed,naric,area,0.09563316
glucose in blood,88967-5,leucine crystal area urine sediment,leucine crystal,urine sed,naric,area,0.102566645
glucose in blood,88968-3,waxy cast area urine sediment,waxy cast,urine sed,naric,area,0.08723402
glucose in blood,88969-1,tyrosine crystal area urine sediment,tyrosine crystal,urine sed,naric,area,0.0958579
glucose in blood,21033-6,yeast budding presence urine sediment,yeast budding,urine sed,prthr,presence,0.09253416
glucose in blood,80523-4,urine output uroflowmetry,fluid output urine,genitourinary system,vol,,0.13494046
glucose in blood,9196-7,type urine tube,class,urine tube,type,,0.10342448
glucose in blood,49967-3,charcoal presence urine sediment light microscopy,charcoal,urine sed,prthr,presence,0.10965092
glucose in blood,5782-8,crystal type urine sediment light microscopy,crystal,urine sed,prid,type,0.104164906
glucose in blood,49755-2,crystal presence urine sediment light microscopy,crystal,urine sed,prthr,presence,0.099280484
glucose in blood,88973-3,crystal amorphous area urine sediment,crystal amorphous,urine sed,naric,area,0.1014286
glucose in blood,42578-5,artifact presence urine sediment light microscopy,artifact,urine sed,prthr,presence,0.09015142
glucose in blood,88977-4,epithelial cast area urine sediment,epithelial cast,urine sed,naric,area,0.08961669
glucose in blood,105109-3,coarse granular cast area urine sediment,granular cast coarse,urine sed,naric,area,0.09576487
glucose in blood,105110-1,fine granular cast area urine sediment,granular cast fine,urine sed,naric,area,0.094529636
glucose in blood,98016-9,fat area urine sediment microscopy high power field,fat,urine sed,naric,area,0.11657094
glucose in blood,24124-0,cast presence urine sediment light microscopy,cast,urine sed,prthr,presence,0.102599174
glucose in blood,58442-5,element identifier urine sediment light microscopy,element,urine sed,prid,identifier,0.096931376
glucose in blood,38994-0,histiocyte presence urine sediment light microscopy,histiocyte,urine sed,prthr,presence,0.11665665
glucose in blood,53970-0,macrocyte presence urine sediment light microscopy,macrocyte,urine sed,prthr,presence,0.10877671
glucose in blood,31885-7,measles virus ag presence urine sediment,measles virus ag,urine sed,prthr,presence,0.0933585
glucose in blood,53969-2,microcyte presence urine sediment light microscopy,microcyte,urine sed,prthr,presence,0.10684333
glucose in blood,88971-7,mixed cellular cast area urine sediment,mixed cellular cast,urine sed,naric,area,0.099898234
glucose in blood,8248-7,spermatozoon presence urine sediment light microscopy,spermatozoon,urine sed,prthr,presence,0.10367976
glucose in blood,53971-8,spherocyte presence urine sediment light microscopy,spherocyte,urine sed,prthr,presence,0.1163062
glucose in blood,62641-6,phenx respiratory urine assay tobacco smoke exposure protocol 091701,phenx respiratory urine assay tobacco smoke exposure protocol 091701,patient,,,0.08242598
glucose in blood,31898-0,mumps virus ag presence urine sediment,mumps virus ag,urine sed,prthr,presence,0.09238366
glucose in blood,53976-7,pseudocasts presence urine sediment light microscopy,pseudocasts,urine sed,prthr,presence,0.09021586
glucose in blood,78769-7,hydrocodone mass volume urine adjusted lean body mass urine creatinine,hydrocodone adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.1350864
glucose in blood,78765-5,oxymorphone mass volume urine adjusted lean body mass urine creatinine,oxymorphone adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.13546401
glucose in blood,75022-4,fat microscopic observation presence urine sediment oil red stain,fat microscopic observation,urine sed,prthr,presence,0.10802731
glucose in blood,9190-0,urine output 10 hour,fluid output urine,urinary tract,vrat,,0.1398436
glucose in blood,9191-8,urine output 12 hour,fluid output urine,urinary tract,vrat,,0.14112173
glucose in blood,9192-6,urine output 24 hour,fluid output urine,urinary tract,vrat,,0.13444068
glucose in blood,9189-2,urine output 8 hour,fluid output urine,urinary tract,vrat,,0.13534528
glucose in blood,9197-5,urine output post void,fluid output urine post void,urinary tract,vol,,0.1251091
glucose in blood,85093-3,crystal cast presence urine sediment light microscopy,crystal cast,urine sed,prthr,presence,0.09711185
glucose in blood,53322-4,crystal area urine sediment automated count,crystal,urine sed,naric,area,0.088817075
glucose in blood,38459-4,crystal area urine sediment microscopy high power field,crystal,urine sed,naric,area,0.10195828
glucose in blood,99913-6,bacilliform bacteria area urine sediment automated count,bacilliform bacteria,urine sed,naric,area,0.100110136
glucose in blood,99912-8,bacilliform bacteria presence urine sediment automated,bacilliform bacteria,urine sed,prthr,presence,0.088548884
glucose in blood,25145-4,bacteria presence urine sediment light microscopy,bacteria,urine sed,prthr,presence,0.10222703
glucose in blood,99924-3,artifact presence urine sediment computer assisted method,artifact,urine sed,prthr,presence,0.07532231
glucose in blood,25156-1,eosinophil presence urine sediment light microscopy,eosinophil,urine sed,prthr,presence,0.09706088
glucose in blood,25159-5,fatty cast presence urine sediment light microscopy,fatty cast,urine sed,prthr,presence,0.09931342
glucose in blood,43755-8,cast area urine sediment automated count,cast,urine sed,naric,area,0.09703864
glucose in blood,9439-1,cast area urine sediment microscopy high power field,cast,urine sed,naric,area,0.106787175
glucose in blood,9841-8,deprecated cast area urine sediment microscopy high power field,cast,urine sed,naric,area,0.106477335
glucose in blood,9842-6,cast area urine sediment microscopy low power field,cast,urine sed,naric,area,0.106915504
glucose in blood,32356-8,yeast presence urine sediment light microscopy,yeast,urine sed,prthr,presence,0.1024091
glucose in blood,33861-6,starch granule presence urine sediment light microscopy,starch granule,urine sed,prthr,presence,0.10483446
glucose in blood,99916-9,cocci bacteria area urine sediment automated count,cocci bacteria,urine sed,naric,area,0.09661559
glucose in blood,99915-1,cocci bacteria presence urine sediment automated,cocci bacteria,urine sed,prthr,presence,0.083486676
glucose in blood,26027-3,histiocyte area urine sediment microscopy high power field,histiocyte,urine sed,naric,area,0.12272361
glucose in blood,8247-9,mucus presence urine sediment light microscopy,mucus,urine sed,prthr,presence,0.10095202
glucose in blood,31964-0,rubella virus ag presence urine sediment,rubella virus ag,urine sed,prthr,presence,0.09504082
glucose in blood,53324-0,spermatozoon area urine sediment automated count,spermatozoon,urine sed,naric,area,0.096751034
glucose in blood,49111-8,spermatozoon area urine sediment microscopy high power field,spermatozoon,urine sed,naric,area,0.11053569
glucose in blood,25162-9,hyaline cast presence urine sediment light microscopy,hyaline cast,urine sed,prthr,presence,0.10082721
glucose in blood,99879-9,lipid area urine sediment computer assisted method,lipid,urine sed,naric,area,0.10196727
glucose in blood,5800-8,lipid area urine sediment microscopy high power field,lipid,urine sed,naric,area,0.1189744
glucose in blood,99878-1,lipid presence urine sediment computer assisted method,lipid,urine sed,prthr,presence,0.09228876
glucose in blood,33017-5,parasite area urine sediment microscopy low power field,parasite,urine sed,naric,area,0.10660843
glucose in blood,101248-3,pathologic cast presence urine sediment light microscopy,pathologic cast,urine sed,prthr,presence,0.09469547
glucose in blood,33019-1,pseudocasts area urine sediment microscopy low power field,pseudocasts,urine sed,naric,area,0.096497
glucose in blood,41187-6,waxy cast volume urine sediment,waxy cast,urine sed,number concentration,volume,0.10479847
glucose in blood,33862-4,waxy cast presence urine sediment light microscopy,waxy cast,urine sed,prthr,presence,0.08637418
glucose in blood,41863-2,yeast pseudohyphae presence urine sediment light microscopy,yeast pseudohyphae,urine sed,prthr,presence,0.10111882
glucose in blood,78764-8,7 hydroxyquetiapine mass volume urine adjusted lean body mass urine creatinine,7 hydroxyquetiapine adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.13497852
glucose in blood,78766-3,fentanyl mass volume urine adjusted lean body mass urine creatinine,fentanyl adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.13159642
glucose in blood,78763-0,opc3373 metabolite ariprazole mass volume urine adjusted lean body mass urine creatinine,opc3373 adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.13696025
glucose in blood,78770-5,methadone mass volume urine adjusted lean body mass urine creatinine,methadone adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.13173056
glucose in blood,78768-9,morphine mass volume urine adjusted lean body mass urine creatinine,morphine adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.13171273
glucose in blood,78767-1,oxycodone mass volume urine adjusted lean body mass urine creatinine,oxycodone adjusted lean body mass urine creatinine,urine,mass concentration,mass volume,0.12880458
glucose in blood,99889-8,crystal cast area urine sediment computer assisted method,crystal cast,urine sed,naric,area,0.0877128
glucose in blood,99888-0,crystal cast presence urine sediment computer assisted method,crystal cast,urine sed,prthr,presence,0.07870842
glucose in blood,60340-7,crystal amorphous presence urine sediment light microscopy,crystal amorphous,urine sed,prthr,presence,0.10187271
glucose in blood,5783-6,unidentified crystal presence urine sediment light microscopy,crystal unidentified,urine sed,prthr,presence,0.09636314
glucose in blood,5784-4,cystine crystal presence urine sediment light microscopy,cystine crystal,urine sed,prthr,presence,0.09191627
glucose in blood,31999-6,broad cast presence urine sediment light microscopy,broad cast,urine sed,prthr,presence,0.09573047
glucose in blood,53975-9,drug crystal presence urine sediment light microscopy,drug crystal,urine sed,prthr,presence,0.10040258
glucose in blood,33218-9,bacteria area urine sediment automated count,bacteria,urine sed,naric,area,0.0980505
glucose in blood,5769-5,bacteria area urine sediment microscopy high power field,bacteria,urine sed,naric,area,0.11271067
glucose in blood,33784-0,bacterial cast presence urine sediment light microscopy,bacterial cast,urine sed,prthr,presence,0.09821371
glucose in blood,99919-3,amorphous sediment area urine sediment automated count,amorphous sediment,urine sed,naric,area,0.09871128
glucose in blood,99918-5,amorphous sediment presence urine sediment automated,amorphous sediment,urine sed,prthr,presence,0.08715977
glucose in blood,8246-1,amorphous sediment presence urine sediment light microscopy,amorphous sediment,urine sed,prthr,presence,0.103684664
glucose in blood,5785-1,eosinophil area urine sediment microscopy high power field,eosinophil,urine sed,naric,area,0.10729477
glucose in blood,34174-3,hemoglobin cast presence urine sediment light microscopy,hemoglobin cast,urine sed,prthr,presence,0.11842496
glucose in blood,46134-3,granular cast area urine sediment microscopy high power field,granular cast,urine sed,naric,area,0.11323104
glucose in blood,5793-5,granular cast area urine sediment microscopy low power field,granular cast,urine sed,naric,area,0.111033745
glucose in blood,25160-3,granular cast presence urine sediment light microscopy,granular cast,urine sed,prthr,presence,0.10238209
glucose in blood,29256-5,fat microscopic observation identifier urine sediment sudan iv stain,fat microscopic observation,urine sed,prid,identifier,0.10660663
glucose in blood,67813-6,fatty cast area urine sediment microscopy high power field,fatty cast,urine sed,naric,area,0.107505634
glucose in blood,5789-3,fatty cast area urine sediment microscopy low power field,fatty cast,urine sed,naric,area,0.108815804
