Query,LOINC Code,Name,Component,System,Property,Measurement,Normalized_Score
bilirubin in plasma,27916-6,calcium mass volume serum plasma 2nd specimen post xxx challenge,calcium 2nd specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.15901671
bilirubin in plasma,27913-3,calcium mass volume serum plasma 7th specimen post xxx challenge,calcium 7th specimen post xxx challenge,serum plasma,mass concentration,mass volume,0.16284274
bilirubin in plasma,1380-5,calcium phosphate parathyroid challenge test mass ratio serum,calcium phosphate parathyroid challenge test,serum,mrto,mass ratio,0.046282317
bilirubin in plasma,30073-1,voltage gated calcium channel ab presence serum,voltage gated calcium channel ab,serum,prthr,presence,0.052822743
bilirubin in plasma,40069-7,calcium mass volume serum plasma 1 5 hour post xxx challenge,calcium 1 5h post xxx challenge,serum plasma,mass concentration,mass volume,0.15833229
bilirubin in plasma,40230-5,calcium mole volume serum plasma 1 5 hour post xxx challenge,calcium 1 5h post xxx challenge,serum plasma,substance concentration,mole volume,0.15687543
bilirubin in plasma,17864-0,calcium ionized mass volume serum plasma ion selective membrane electrode ise,calcium ionized,serum plasma,mass concentration,mass volume,0.17496249
bilirubin in plasma,12180-6,calcium ionized mole volume serum plasma ion selective membrane electrode ise,calcium ionized,serum plasma,substance concentration,mole volume,0.17153817
bilirubin in plasma,19072-8,calcium ionized mole volume adjusted ph 7 4 serum plasma,calcium ionized adjusted ph 7 4,serum plasma,substance concentration,mole volume,0.17231609
bilirubin in plasma,47719-0,parathyrin mass volume serum plasma pre dose calcium,parathyrin pre dose calcium,serum plasma,mass concentration,mass volume,0.15091778
bilirubin in plasma,31024-3,voltage gated calcium channel ab mole volume serum,voltage gated calcium channel ab,serum,substance concentration,mole volume,0.068508245
bilirubin in plasma,12724-1,voltage gated calcium channel igg ab unit volume serum,voltage gated calcium channel ab igg,serum,amount concentration,unit volume,0.075315766
bilirubin in plasma,41261-9,voltage gated calcium channel igg ab presence serum,voltage gated calcium channel ab igg,serum,prthr,presence,0.05200146
bilirubin in plasma,41201-5,voltage gated calcium channel igg ab mole volume serum,voltage gated calcium channel ab igg,serum,substance concentration,mole volume,0.068969786
bilirubin in plasma,47718-2,parathyrin mass volume serum plasma 4 hour post dose calcium,parathyrin 4h post dose calcium,serum plasma,mass concentration,mass volume,0.1516412
bilirubin in plasma,70219-1,basic metabolic 2008 panel ionized calcium serum plasma,basic metabolic 2008 panel ionized calcium,serum plasma,,,0.14894567
bilirubin in plasma,105269-5,fractional excretion calcium ratio urine serum plasma collected unspecified duration,fractional excretion calcium,urine serum plasma,ratio,ratio,0.15698618
bilirubin in plasma,24346-9,parathyrin intact calcium panel serum plasma,parathyrin intact calcium panel,serum plasma,,,0.1401309
bilirubin in plasma,24347-7,parathyrin mid molecule calcium panel serum plasma,parathyrin mid molecule calcium panel,serum plasma,,,0.14252084
bilirubin in plasma,47275-3,s100 calcium binding protein b mass volume serum,s100 calcium binding protein b,serum,mass concentration,mass volume,0.059945233
bilirubin in plasma,16512-6,calcium ionized mole volume serum plasma 2nd specimen post xxx challenge,calcium ionized 2nd specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.15885761
bilirubin in plasma,16513-4,calcium ionized mole volume serum plasma 3rd specimen post xxx challenge,calcium ionized 3rd specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.15854293
bilirubin in plasma,16514-2,calcium ionized mole volume serum plasma 4th specimen post xxx challenge,calcium ionized 4th specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.15783316
bilirubin in plasma,16515-9,calcium ionized mole volume serum plasma 5th specimen post xxx challenge,calcium ionized 5th specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.15805872
bilirubin in plasma,16516-7,calcium ionized mole volume serum plasma 6th specimen post xxx challenge,calcium ionized 6th specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.15969284
bilirubin in plasma,33979-6,voltage gated calcium channel n type binding ab mole volume serum,voltage gated calcium channel n type binding ab,serum,substance concentration,mole volume,0.07816837
bilirubin in plasma,57566-2,25 hydroxyvitamin d3 mole volume serum plasma pre dose calcium,calcidiol pre dose calcium,serum plasma,substance concentration,mole volume,0.15928367
bilirubin in plasma,57467-3,calcitriol mass volume serum plasma pre dose calcium,calcitriol pre dose calcium,serum plasma,mass concentration,mass volume,0.15757409
bilirubin in plasma,57468-1,calcitriol mole volume serum plasma pre dose calcium,calcitriol pre dose calcium,serum plasma,substance concentration,mole volume,0.16613512
bilirubin in plasma,47717-4,parathyrin mass volume serum plasma 2 hour post dose calcium,parathyrin 2h post dose calcium,serum plasma,mass concentration,mass volume,0.14971147
bilirubin in plasma,83114-9,s100 calcium binding protein b mass volume serum immunoassay,s100 calcium binding protein b,serum,mass concentration,mass volume,0.052928627
bilirubin in plasma,33980-4,voltage gated calcium channel p q type binding ab mole volume serum,voltage gated calcium channel pq type binding ab,serum,substance concentration,mole volume,0.074025124
bilirubin in plasma,57333-7,calcium ionized mass volume adjusted ph 7 4 serum plasma ion selective membrane electrode ise,calcium ionized adjusted ph 7 4,serum plasma,mass concentration,mass volume,0.1732013
bilirubin in plasma,16517-5,calcium ionized mole volume serum plasma 7th specimen post xxx challenge,calcium ionized 7th specimen post xxx challenge,serum plasma,substance concentration,mole volume,0.16140461
bilirubin in plasma,1379-7,calcitonin mass volume serum plasma pre 2 4 mg kg calcium short iv,calcitonin pre 2 4 mg kg calcium short iv,serum plasma,mass concentration,mass volume,0.15613568
bilirubin in plasma,57472-3,calcitriol mass volume serum plasma 3 hour post dose calcium,calcitriol 3h post dose calcium,serum plasma,mass concentration,mass volume,0.15685207
bilirubin in plasma,57471-5,calcitriol mole volume serum plasma 3 hour post dose calcium,calcitriol 3h post dose calcium,serum plasma,substance concentration,mole volume,0.16437091
bilirubin in plasma,94704-4,voltage gated calcium channel n type binding ab mole volume serum immunoassay,voltage gated calcium channel n type binding ab,serum,substance concentration,mole volume,0.07009252
bilirubin in plasma,82736-0,calcium calmodulin dependent protein kinase ii activity actual normal serum,calcium calmodulin dependent protein kinase ii activity actual normal,serum,relccnc,,0.05834026
bilirubin in plasma,101976-9,voltage gated calcium channel p q type binding ab mass volume serum immunoassay,voltage gated calcium channel pq type binding ab,serum,mass concentration,mass volume,0.06710313
bilirubin in plasma,94705-1,voltage gated calcium channel p q type binding ab mole volume serum immunoassay,voltage gated calcium channel pq type binding ab,serum,substance concentration,mole volume,0.06731609
bilirubin in plasma,57567-0,25 hydroxyvitamin d3 mole volume serum plasma 2 hour post dose calcium,calcidiol 2h post dose calcium,serum plasma,substance concentration,mole volume,0.15908395
bilirubin in plasma,57568-8,25 hydroxyvitamin d3 mole volume serum plasma 3 hour post dose calcium,calcidiol 3h post dose calcium,serum plasma,substance concentration,mole volume,0.15824802
bilirubin in plasma,1373-0,calcitonin mass volume serum plasma 10 minute post 2 4 mg kg calcium short iv,calcitonin 10m post 2 4 mg kg calcium short iv,serum plasma,mass concentration,mass volume,0.15636067
bilirubin in plasma,1374-8,calcitonin mass volume serum plasma 3 hour post 15 mg kg calcium gluconate iv,calcitonin 3h post 15 mg kg calcium gluconate iv,serum plasma,mass concentration,mass volume,0.1560619
bilirubin in plasma,1375-5,calcitonin mass volume serum plasma 4 hour post 15 mg kg calcium gluconate iv,calcitonin 4h post 15 mg kg calcium gluconate iv,serum plasma,mass concentration,mass volume,0.15581712
bilirubin in plasma,1377-1,calcitonin mass volume serum plasma 5 minute post 2 4 mg kg calcium short iv,calcitonin 5m post 2 4 mg kg calcium short iv,serum plasma,mass concentration,mass volume,0.15545927
bilirubin in plasma,50184-1,calcitonin mass volume serum plasma pre 2 mg kg calcium 0 5 ug kg pentagastrin iv,calcitonin pre 2 mg kg calcium 0 5 ug kg pentagastrin iv,serum plasma,mass concentration,mass volume,0.15240765
bilirubin in plasma,57474-9,calcitriol mass volume serum plasma 1 hour post dose calcium,calcitriol 1h post dose calcium,serum plasma,mass concentration,mass volume,0.15440138
bilirubin in plasma,57473-1,calcitriol mole volume serum plasma 1 hour post dose calcium,calcitriol 1h post dose calcium,serum plasma,substance concentration,mole volume,0.1646359
bilirubin in plasma,57470-7,calcitriol mass volume serum plasma 2 hour post dose calcium,calcitriol 2h post dose calcium,serum plasma,mass concentration,mass volume,0.15631773
bilirubin in plasma,57469-9,calcitriol mole volume serum plasma 2 hour post dose calcium,calcitriol 2h post dose calcium,serum plasma,substance concentration,mole volume,0.16351385
bilirubin in plasma,57569-6,25 hydroxyvitamin d3 mole volume serum plasma 1 hour post dose calcium,calcidiol 1h post dose calcium,serum plasma,substance concentration,mole volume,0.15805013
bilirubin in plasma,50180-9,calcitonin mass volume serum plasma 10 minute post 2 mg kg calcium 0 5 ug kg pentagastrin iv,calcitonin 10m post 2 mg kg calcium 0 5 ug kg pentagastrin iv,serum plasma,mass concentration,mass volume,0.15179728
bilirubin in plasma,50183-3,calcitonin mass volume serum plasma 1 minute post 2 mg kg calcium 0 5 ug kg pentagastrin iv,calcitonin 1m post 2 mg kg calcium 0 5 ug kg pentagastrin iv,serum plasma,mass concentration,mass volume,0.1521164
bilirubin in plasma,50182-5,calcitonin mass volume serum plasma 2 minute post 2 mg kg calcium 0 5 ug kg pentagastrin iv,calcitonin 2m post 2 mg kg calcium 0 5 ug kg pentagastrin iv,serum plasma,mass concentration,mass volume,0.15216379
bilirubin in plasma,50181-7,calcitonin mass volume serum plasma 5 minute post 2 mg kg calcium 0 5 ug kg pentagastrin iv,calcitonin 5m post 2 mg kg calcium 0 5 ug kg pentagastrin iv,serum plasma,mass concentration,mass volume,0.15157601
bilirubin in plasma,94348-0,voltage gated calcium channel n type binding igg igm ab mole volume serum immunoassay,voltage gated calcium channel n type binding ab igg igm,serum,substance concentration,mole volume,0.063755065
bilirubin in plasma,94349-8,voltage gated calcium channel p q type binding igg igm ab mole volume serum immunoassay,voltage gated calcium channel pq type binding ab igg igm,serum,substance concentration,mole volume,0.060465913
white blood cells count,33898-8,bilirubin conjugated indirect mass volume serum plasma,bilirubin glucuronidated bilirubin non glucuronidated,serum plasma,mass concentration,mass volume,0.068608634
white blood cells count,33899-6,bilirubin conjugated indirect mole volume serum plasma,bilirubin glucuronidated bilirubin non glucuronidated,serum plasma,substance concentration,mole volume,0.060494635
white blood cells count,50189-0,neonatal bilirubin panel mass volume serum plasma,neonatal bilirubin panel,serum plasma,mass concentration,mass volume,0.05494586
white blood cells count,15153-0,deprecated indirect bilirubin mass volume serum plasma,bilirubin non glucuronidated,serum plasma,mass concentration,mass volume,0.07792859
white blood cells count,1971-1,bilirubin indirect mass volume serum plasma,bilirubin non glucuronidated,serum plasma,mass concentration,mass volume,0.074123055
white blood cells count,35192-4,bilirubin indirect mass mole volume serum plasma,bilirubin non glucuronidated,serum plasma,mass substance concentration,mass mole volume,0.05990053
white blood cells count,14630-8,bilirubin indirect mole volume serum plasma,bilirubin non glucuronidated,serum plasma,substance concentration,mole volume,0.06463302
white blood cells count,35672-5,bilirubin direct bilirubin total serum plasma,bilirubin glucuronidated bilirubin albumin bound bilirubin total,serum plasma,mfr,,0.044424046
white blood cells count,43820-0,bilirubin direct presence serum plasma,bilirubin glucuronidated bilirubin albumin bound,serum plasma,prthr,presence,0.04166613
white blood cells count,34442-4,bilirubin conjugated bilirubin total serum plasma,bilirubin glucuronidated bilirubin total,serum plasma,mfr,,0.06671995
white blood cells count,1968-7,bilirubin direct mass volume serum plasma,bilirubin glucuronidated bilirubin albumin bound,serum plasma,mass concentration,mass volume,0.08162183
white blood cells count,35191-6,bilirubin direct mass mole volume serum plasma,bilirubin glucuronidated bilirubin albumin bound,serum plasma,mass substance concentration,mass mole volume,0.055930685
white blood cells count,14629-0,bilirubin direct mole volume serum plasma,bilirubin glucuronidated bilirubin albumin bound,serum plasma,substance concentration,mole volume,0.06791548
white blood cells count,18264-2,deprecated direct bilirubin mass volume serum plasma,bilirubin glucuronidated bilirubin albumin bound,serum plasma,mass concentration,mass volume,0.085160196
white blood cells count,34543-9,bilirubin direct total panel mass volume serum plasma,bilirubin direct total panel,serum plasma,mass concentration,mass volume,0.058927253
white blood cells count,15152-2,bilirubin conjugated mass volume serum plasma,bilirubin glucuronidated,serum plasma,mass concentration,mass volume,0.07812683
white blood cells count,29760-6,bilirubin conjugated mole volume serum plasma,bilirubin glucuronidated,serum plasma,substance concentration,mole volume,0.06300699
white blood cells count,1975-2,bilirubin total mass volume serum plasma,bilirubin,serum plasma,mass concentration,mass volume,0.072634235
white blood cells count,14631-6,bilirubin total mole volume serum plasma,bilirubin,serum plasma,substance concentration,mole volume,0.062417537
white blood cells count,35194-0,bilirubin total mass mole volume serum plasma,bilirubin,serum plasma,mass substance concentration,mass mole volume,0.049764577
white blood cells count,77137-8,bilirubin total mole volume serum plasma blood,bilirubin,serum plasma blood,substance concentration,mole volume,0.14797226
white blood cells count,1970-3,bilirubin delta mass volume serum plasma,bilirubin albumin bound,serum plasma,mass concentration,mass volume,0.07671159
white blood cells count,22665-4,bilirubin delta mole volume serum plasma,bilirubin albumin bound,serum plasma,substance concentration,mole volume,0.05736649
white blood cells count,1969-5,bilirubin total renal clearance 24 hour urine serum plasma,bilirubin renal clearance,urine serum plasma,vrat,,0.06354675
white blood cells count,104708-3,deprecated estimated average glucose mole volume blood,estimated average glucose,blood,substance concentration,mole volume,0.23184308
white blood cells count,2339-0,glucose mass volume blood,glucose,blood,mass concentration,mass volume,0.24822223
